No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish,id,latitude,longitude
2295,2022,JAWA TIMUR,3512,SITUBONDO,19.65,693149,136204,3512,-7.71667,114.05
2296,2022,JAWA TIMUR,3513,PROBOLINGGO,13.68,1168332,159828,3513,-7.86667,113.31667
2297,2022,JAWA TIMUR,3514,PASURUAN,11.57,1631125,188721,3514,-7.73333,112.83333
2298,2022,JAWA TIMUR,3515,SIDOARJO,6.34,2125219,134739,3515,-7.45,112.7
2299,2022,JAWA TIMUR,3516,MOJOKERTO,7.65,1136296,86927,3516,-7.55,112.5
2300,2022,JAWA TIMUR,3517,JOMBANG,9.63,1339533,128997,3517,-7.55,112.25
2301,2022,JAWA TIMUR,3518,NGANJUK,11.11,1117336,124136,3518,-7.6,111.93333
2302,2022,JAWA TIMUR,3519,MADIUN,14.09,750928,105806,3519,-7.61667,111.65
2303,2022,JAWA TIMUR,3520,MAGETAN,9.67,677681,65532,3520,-7.64472,111.35917
2304,2022,JAWA TIMUR,3521,NGAWI,14.87,877069,130420,3521,-7.47444,111.33444
2305,2022,JAWA TIMUR,3522,BOJONEGORO,10.39,1313508,136473,3522,-7.25,111.8
2306,2022,JAWA TIMUR,3523,TUBAN,7.59,1211557,91957,3523,-6.96667,111.9
2307,2022,JAWA TIMUR,3524,LAMONGAN,5.91,1360569,80410,3524,-7.13333,112.31667
2308,2022,JAWA TIMUR,3525,GRESIK,6.6,1336386,88201,3525,-7.1933,112.553
2309,2022,JAWA TIMUR,3526,BANGKALAN,14.61,1080761,157899,3526,-7.05,112.93333
2310,2022,JAWA TIMUR,3527,SAMPANG,13.44,992376,133375,3527,-7.05,113.25
2311,2022,JAWA TIMUR,3528,PAMEKASAN,12.63,866717,109466,3528,-7.06667,113.5
2312,2022,JAWA TIMUR,3529,SUMENEP,3.72,1139596,42393,3529,-7.11667,114.33333
2313,2022,JAWA TIMUR,3571,KEDIRI,6.41,292199,18730,3571,-7.83333,112.01667
2314,2022,JAWA TIMUR,3572,BLITAR,7.21,151840,10948,3572,-8.1,112.16667
2315,2022,JAWA TIMUR,3573,MALANG,6.7,857638,57462,3573,-7.975,112.63333
2316,2022,JAWA TIMUR,3574,PROBOLINGGO,6.77,244353,16543,3574,-7.78333,113.21667
2317,2022,JAWA TIMUR,3575,PASURUAN,6.72,213370,14338,3575,-7.65,112.9
2318,2022,JAWA TIMUR,3576,MOJOKERTO,5.79,134815,7806,3576,-7.46667,112.43333
2319,2022,JAWA TIMUR,3577,MADIUN,6.82,198187,13516,3577,-7.63333,111.53333
2320,2022,JAWA TIMUR,3578,KOTA SURABAYA,4.37,2899925,126727,3578,-7.26667,112.71667
2321,2022,JAWA TIMUR,3579,KOTA BATU,6.09,217619,13253,3579,-7.83272,112.53751
2322,2022,BANTEN,3601,PANDEGLANG,4.39,1298849,57019,3601,-6.63333,105.75
2323,2022,BANTEN,3602,LEBAK,3.45,1417349,48899,3602,-6.65,106.21667
2324,2022,BANTEN,3603,TANGERANG,2.28,3321652,75734,3603,-6.2,106.46667
2325,2022,BANTEN,3604,SERANG,2.9,1661374,48180,3604,-6.15,106.0
2326,2022,BANTEN,3671,TANGERANG,1.71,1931638,33031,3671,-6.17944,106.62991
2327,2022,BANTEN,3672,KOTA CILEGON,2.04,445056,9079,3672,-6.01667,106.01667
2328,2022,BANTEN,3673,SERANG,2.42,712414,17240,3673,-6.12563,106.14999
2329,2022,BANTEN,3674,KOTA TANGERANG SELATAN,1.5,1378706,20681,3674,-6.29373,106.71244
2330,2022,BALI,5101,JEMBRANA,11.38,321164,36548,5101,-8.3,114.66667
2331,2022,BALI,5102,TABANAN,8.57,464539,39811,5102,-8.43333,115.06667
2332,2022,BALI,5103,BADUNG,4.66,558058,26006,5103,-8.51667,115.2
2333,2022,BALI,5104,GIANYAR,3.89,520913,20264,5104,-8.46667,115.28333
2334,2022,BALI,5105,KLUNGKUNG,6.83,208049,14210,5105,-8.55,115.4
2335,2022,BALI,5106,BANGLI,6.68,260383,17394,5106,-8.28333,115.35
2336,2022,BALI,5107,KARANGASEM,13.18,497472,65567,5107,-8.3891,115.5393
2337,2022,BALI,5108,BULELENG,11.74,802749,94243,5108,-8.25,114.96667
2338,2022,BALI,5171,KOTA DENPASAR,6.02,740981,44607,5171,-8.66667,115.21663
2339,2022,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,2.83,742074,21001,5201,-8.69583,116.11667
2340,2022,NUSA TENGGARA BARAT,5202,LOMBOK TENGAH,2.82,1069583,30162,5202,-8.7,116.3
2341,2022,NUSA TENGGARA BARAT,5203,LOMBOK TIMUR,1.32,1368136,18059,5203,-8.53333,116.53333
2342,2022,NUSA TENGGARA BARAT,5204,SUMBAWA,2.37,522357,12380,5204,-8.7439,117.3324
2343,2022,NUSA TENGGARA BARAT,5205,DOMPU,2.53,243404,6158,5205,-8.5094,118.4816
2344,2022,NUSA TENGGARA BARAT,5206,BIMA,3.95,527664,20843,5206,-8.6,118.61667
2345,2022,NUSA TENGGARA BARAT,5207,SUMBAWA BARAT,0.83,150338,1248,5207,-8.75159,116.92132
2346,2022,NUSA TENGGARA BARAT,5208,LOMBOK UTARA,2.92,254145,7421,5208,-8.35214,116.40152
2347,2022,NUSA TENGGARA BARAT,5271,KOTA MATARAM,1.29,437162,5639,5271,-8.5833,116.1167
2348,2022,NUSA TENGGARA BARAT,5272,BIMA,1.44,159107,2291,5272,-8.46728,118.75259
2349,2022,NUSA TENGGARA TIMUR,5301,SUMBA BARAT,10.89,149804,16314,5301,-9.56667,119.45
2350,2022,NUSA TENGGARA TIMUR,5302,SUMBA TIMUR,7.71,251702,19406,5302,-9.88333,120.25
2351,2022,NUSA TENGGARA TIMUR,5303,KUPANG,17.66,373259,65918,5303,-9.91667,123.83333
2352,2022,NUSA TENGGARA TIMUR,5304,TIMOR TENGAH SELATAN,15.92,467732,74463,5304,-9.83333,124.4
2353,2022,NUSA TENGGARA TIMUR,5305,TIMOR TENGAH UTARA,14.04,267146,37507,5305,-9.33136,124.51904
2354,2022,NUSA TENGGARA TIMUR,5306,BELU,16.0,226307,36209,5306,-9.41258,124.95066
2355,2022,NUSA TENGGARA TIMUR,5307,ALOR,12.95,218059,28239,5307,-8.3,124.56667
2356,2022,NUSA TENGGARA TIMUR,5308,LEMBATA,18.36,139436,25600,5308,-8.41396,123.55225
2357,2022,NUSA TENGGARA TIMUR,5309,FLORES TIMUR,15.71,284122,44636,5309,-8.24224,122.96817
2358,2022,NUSA TENGGARA TIMUR,5310,SIKKA,13.97,330429,46161,5310,-8.66667,122.36667
2359,2022,NUSA TENGGARA TIMUR,5311,ENDE,10.99,275785,30309,5311,-8.84056,121.66389
2360,2022,NUSA TENGGARA TIMUR,5312,NGADA,11.2,169383,18971,5312,-8.66667,121.0
2361,2022,NUSA TENGGARA TIMUR,5313,MANGGARAI,11.33,323054,36602,5313,-8.56667,120.41667
2362,2022,NUSA TENGGARA TIMUR,5314,ROTE NDAO,24.11,148084,35703,5314,-10.73617,123.12054
2363,2022,NUSA TENGGARA TIMUR,5315,MANGGARAI BARAT,10.09,265613,26800,5315,-8.64484,119.88281
2364,2022,NUSA TENGGARA TIMUR,5316,SUMBA TENGAH,9.69,88706,8596,5316,-9.62941,119.61914
2365,2022,NUSA TENGGARA TIMUR,5317,SUMBA BARAT DAYA,7.73,315427,24383,5317,-9.56216,119.08905
2366,2022,NUSA TENGGARA TIMUR,5318,NAGEKEO,12.74,163745,20861,5318,-8.8721,121.20963
2367,2022,NUSA TENGGARA TIMUR,5319,MANGGARAI TIMUR,13.04,285374,37213,5319,-8.55533,120.59761
2368,2022,NUSA TENGGARA TIMUR,5320,SABU RAIJUA,10.15,91877,9326,5320,-10.56286,121.78894
2369,2022,NUSA TENGGARA TIMUR,5321,MALAKA,16.49,188493,31082,5321,-9.5632,124.89481
2370,2022,NUSA TENGGARA TIMUR,5371,KUPANG,17.54,458253,80378,5371,-10.21667,123.6
2371,2022,KALIMANTAN BARAT,6101,SAMBAS,18.48,641271,118507,6101,1.41667,109.33333
2372,2022,KALIMANTAN BARAT,6102,BENGKAYANG,17.53,294503,51626,6102,1.06911,109.66393
2373,2022,KALIMANTAN BARAT,6103,LANDAK,18.71,407994,76336,6103,0.42373,109.75917
2374,2022,KALIMANTAN BARAT,6104,MEMPAWAH,21.96,308804,67813,6104,0.25,109.16667
2375,2022,KALIMANTAN BARAT,6105,SANGGAU,21.72,497280,108009,6105,0.25472,110.45
2376,2022,KALIMANTAN BARAT,6106,KETAPANG,24.33,584946,142317,6106,-1.58333,110.5
2377,2022,KALIMANTAN BARAT,6107,SINTANG,19.36,432206,83675,6107,-0.08333,112.08333
2378,2022,KALIMANTAN BARAT,6108,KAPUAS HULU,22.61,258989,58557,6108,0.81667,112.76667
2379,2022,KALIMANTAN BARAT,6109,SEKADAU,23.51,216862,50984,6109,0.03485,110.95066
2380,2022,KALIMANTAN BARAT,6110,MELAWI,21.43,235669,50504,6110,-0.33617,111.698
2381,2022,KALIMANTAN BARAT,6111,KAYONG UTARA,16.06,130592,20973,6111,-1.43711,110.79781
2382,2022,KALIMANTAN BARAT,6112,KUBU RAYA,21.45,628558,134826,6112,0.01637,109.33731
2383,2022,KALIMANTAN BARAT,6171,KOTA PONTIANAK,12.36,669853,82794,6171,-0.08333,109.36667
2384,2022,KALIMANTAN BARAT,6172,KOTA SINGKAWANG,10.4,242177,25186,6172,0.90734,109.00103
2385,2022,KALIMANTAN TENGAH,6201,KOTAWARINGIN BARAT,10.37,276570,28680,6201,-2.4,111.73333
2386,2022,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,12.6,438392,55237,6202,-2.08333,112.75
2387,2022,KALIMANTAN TENGAH,6203,KAPUAS,20.91,420060,87835,6203,-2.01667,114.38333
2388,2022,KALIMANTAN TENGAH,6204,BARITO SELATAN,15.03,133478,20062,6204,-1.86667,114.73333
2389,2022,KALIMANTAN TENGAH,6205,BARITO UTARA,14.05,158539,22275,6205,-0.98333,115.1
2390,2022,KALIMANTAN TENGAH,6206,SUKAMARA,7.73,65457,5060,6206,-2.62675,111.23681
2391,2022,KALIMANTAN TENGAH,6207,LAMANDAU,6.98,100509,7016,6207,-1.83828,111.2869
2392,2022,KALIMANTAN TENGAH,6208,SERUYAN,10.74,168262,18071,6208,-2.33333,112.25
2393,2022,KALIMANTAN TENGAH,6209,KATINGAN,9.41,166820,15698,6209,-2.06667,113.4
2394,2022,KALIMANTAN TENGAH,6210,PULANG PISAU,12.36,136869,16917,6210,-3.11858,113.8623
2395,2022,KALIMANTAN TENGAH,6211,GUNUNG MAS,8.59,140125,12037,6211,-0.95,113.5
2396,2022,KALIMANTAN TENGAH,6212,BARITO TIMUR,14.27,115860,16533,6212,-1.93333,115.1
2397,2022,KALIMANTAN TENGAH,6213,MURUNG RAYA,13.6,114831,15617,6213,-0.01667,114.26667
2398,2022,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,11.83,301417,35658,6271,-1.76979,113.73126
2399,2022,KALIMANTAN SELATAN,6301,TANAH LAUT,3.61,356763,12879,6301,-3.88333,114.86667
2400,2022,KALIMANTAN SELATAN,6302,KOTABARU,4.35,334343,14544,6302,-3.0,116.0
2401,2022,KALIMANTAN SELATAN,6303,BANJAR,5.22,582253,30394,6303,-3.31667,115.08333
2402,2022,KALIMANTAN SELATAN,6304,BARITO KUALA,5.78,321512,18583,6304,-3.08333,114.61667
2403,2022,KALIMANTAN SELATAN,6305,TAPIN,4.84,194016,9390,6305,-2.91667,115.03333
2404,2022,KALIMANTAN SELATAN,6306,HULU SUNGAI SELATAN,5.64,233153,13150,6306,-2.75,115.2
2405,2022,KALIMANTAN SELATAN,6307,HULU SUNGAI TENGAH,8.79,263580,23169,6307,-2.61667,115.41667
2406,2022,KALIMANTAN SELATAN,6308,HULU SUNGAI UTARA,5.68,231847,13169,6308,-2.45,115.13333
2407,2022,KALIMANTAN SELATAN,6309,TABALONG,3.21,259841,8341,6309,-1.88333,115.5
2408,2022,KALIMANTAN SELATAN,6310,TANAH BUMBU,1.93,332177,6411,6310,-3.45413,115.70372
2409,2022,KALIMANTAN SELATAN,6311,BALANGAN,4.65,134081,6235,6311,-2.32314,115.62922
2410,2022,KALIMANTAN SELATAN,6371,KOTA BANJARMASIN,4.06,663870,26953,6371,-3.32444,114.59102
2411,2022,KALIMANTAN SELATAN,6372,KOTA BANJARBARU,2.72,262735,7146,6372,-3.41667,114.83333
2412,2022,KALIMANTAN TIMUR,6401,PASER,20.54,281143,57747,6401,-1.43517,116.23535
2413,2022,KALIMANTAN TIMUR,6402,KUTAI BARAT,16.39,175466,28759,6402,-0.59417,115.51575
2414,2022,KALIMANTAN TIMUR,6403,KUTAI KARTANEGARA,18.52,746370,138228,6403,-0.44019,116.98139
2415,2022,KALIMANTAN TIMUR,6404,KUTAI TIMUR,16.35,447943,73239,6404,1.03769,117.83112
2416,2022,KALIMANTAN TIMUR,6405,BERAU,14.16,254663,36060,6405,2.0,117.3
2417,2022,KALIMANTAN TIMUR,6409,PENAJAM PASER UTARA,23.09,188899,43617,6409,-1.25,116.83333
2418,2022,KALIMANTAN TIMUR,6411,MAHAKAM ULU,18.22,33320,6071,6411,0.37822,115.38048
2419,2022,KALIMANTAN TIMUR,6471,KOTA BALIKPAPAN,13.68,702600,96116,6471,-1.16667,116.88333
2420,2022,KALIMANTAN TIMUR,6472,KOTA SAMARINDA,14.5,843005,122236,6472,-0.43333,117.18333
2421,2022,KALIMANTAN TIMUR,6474,KOTA BONTANG,11.72,183374,21491,6474,0.12526,117.49603
2422,2022,KALIMANTAN UTARA,6501,MALINAU,19.89,84509,16809,6501,2.45,115.68333
2423,2022,KALIMANTAN UTARA,6502,BULUNGAN,22.21,155823,34608,6502,3.0,117.16667
2424,2022,KALIMANTAN UTARA,6503,TANA TIDUNG,21.82,26783,5844,6503,3.55,117.25
2425,2022,KALIMANTAN UTARA,6504,NUNUKAN,27.98,204762,57292,6504,4.13333,116.7
2426,2022,KALIMANTAN UTARA,6571,KOTA TARAKAN,20.68,248182,51324,6571,3.36667,117.6
2427,2022,SULAWESI UTARA,7101,BOLAANG MONGONDOW,6.82,252932,17250,7101,0.75,124.08333
2428,2022,SULAWESI UTARA,7102,MINAHASA,5.38,350261,18844,7102,1.2537,124.83
2429,2022,SULAWESI UTARA,7103,KEPULAUAN SANGIHE,9.29,141046,13103,7103,3.5,125.55
2430,2022,SULAWESI UTARA,7104,KEPULAUAN TALAUD,6.85,96297,6596,7104,4.31178,126.78085
2431,2022,SULAWESI UTARA,7105,MINAHASA SELATAN,9.66,238750,23063,7105,1.21291,124.59708
2432,2022,SULAWESI UTARA,7106,MINAHASA UTARA,6.87,229025,15734,7106,1.4025,124.96
2433,2022,SULAWESI UTARA,7107,BOLAANG MONGONDOW UTARA,7.35,85022,6249,7107,0.78527,123.41766
2434,2022,SULAWESI UTARA,7108,KEPULAUAN SIAU TAGULANDANG BIARO,8.23,72841,5995,7108,2.11728,125.37512
2435,2022,SULAWESI UTARA,7109,MINAHASA TENGGARA,8.11,118256,9591,7109,1.05633,124.7925
2436,2022,SULAWESI UTARA,7110,BOLAANG MONGONDOW SELATAN,7.28,71281,5189,7110,0.40912,123.75961
2437,2022,SULAWESI UTARA,7111,BOLAANG MONGONDOW TIMUR,6.28,90111,5659,7111,0.72073,124.50256
2438,2022,SULAWESI UTARA,7171,KOTA MANADO,5.01,456581,22875,7171,1.51667,124.88333
2439,2022,SULAWESI UTARA,7172,KOTA BITUNG,3.46,229871,7954,7172,1.48333,125.15
2440,2022,SULAWESI UTARA,7173,KOTA TOMOHON,3.24,102187,3311,7173,1.31307,124.83404
2441,2022,SULAWESI UTARA,7174,KOTA KOTAMOBAGU,5.53,126297,6984,7174,0.68915,124.32678
2442,2022,SULAWESI TENGAH,7201,BANGGAI KEPULAUAN,16.26,122240,19876,7201,-1.6424,123.54881
2443,2022,SULAWESI TENGAH,7202,BANGGAI,11.85,369717,43811,7202,-1.2835,122.8892
2444,2022,SULAWESI TENGAH,7203,MOROWALI,6.69,167468,11204,7203,-1.89342,121.25473
2445,2022,SULAWESI TENGAH,7204,POSO,8.98,249231,22381,7204,-1.65,120.5
2446,2022,SULAWESI TENGAH,7205,DONGGALA,14.81,305552,45252,7205,-0.58333,119.85
2447,2022,SULAWESI TENGAH,7206,TOLITOLI,14.23,229450,32651,7206,1.30862,120.88643
2448,2022,SULAWESI TENGAH,7207,BUOL,10.03,148664,14911,7207,0.75,120.75
2449,2022,SULAWESI TENGAH,7208,PARIGI MOUTONG,12.36,449530,55562,7208,0.3368,120.17841
2450,2022,SULAWESI TENGAH,7209,TOJO UNA UNA,9.31,167175,15564,7209,-1.2036,121.48201
2451,2022,SULAWESI TENGAH,7210,SIGI,14.12,263316,37180,7210,-1.385,119.96694
2452,2022,SULAWESI TENGAH,7211,BANGGAI LAUT,11.26,72157,8125,7211,-1.61841,123.49388
2453,2022,SULAWESI TENGAH,7212,MOROWALI UTARA,7.4,124174,9189,7212,-1.7207,121.24649
2454,2022,SULAWESI TENGAH,7271,KOTA PALU,11.95,382471,45705,7271,-0.86972,119.9
2455,2022,SULAWESI SELATAN,7301,KEPULAUAN SELAYAR,13.6,139658,18993,7301,-6.81667,120.8
2456,2022,SULAWESI SELATAN,7302,BULUKUMBA,14.7,445815,65535,7302,-5.41667,120.23333
2457,2022,SULAWESI SELATAN,7303,BANTAENG,11.58,200843,23258,7303,-5.48333,119.98333
2458,2022,SULAWESI SELATAN,7304,JENEPONTO,15.15,409893,62099,7304,-5.63333,119.73333
2459,2022,SULAWESI SELATAN,7305,TAKALAR,14.23,308527,43903,7305,-5.41667,119.51667
2460,2022,SULAWESI SELATAN,7306,GOWA,11.5,788159,90638,7306,-5.31667,119.75
2461,2022,SULAWESI SELATAN,7307,SINJAI,11.93,264622,31569,7307,-5.21667,120.15
2462,2022,SULAWESI SELATAN,7308,MAROS,9.72,402148,39089,7308,-5.05,119.71667
2463,2022,SULAWESI SELATAN,7309,PANGKAJENE KEPULAUAN,6.15,352056,21651,7309,-4.7827,119.5506
2464,2022,SULAWESI SELATAN,7310,BARRU,11.81,186678,22047,7310,-4.43333,119.68333
2465,2022,SULAWESI SELATAN,7311,BONE,15.01,816013,122484,7311,-4.7,120.13333
2466,2022,SULAWESI SELATAN,7312,SOPPENG,15.03,237120,35639,7312,-4.3842,119.89
2467,2022,SULAWESI SELATAN,7313,WAJO,12.09,383926,46417,7313,-4.0,120.16667
2468,2022,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,8.71,325058,28313,7314,-3.85,119.96667
2469,2022,SULAWESI SELATAN,7315,PINRANG,12.21,413966,50545,7315,-3.61667,119.6
2470,2022,SULAWESI SELATAN,7316,ENREKANG,11.32,231121,26163,7316,-3.5,119.86667
2471,2022,SULAWESI SELATAN,7317,LUWU,11.78,374316,44094,7317,-2.5577,121.3242
2472,2022,SULAWESI SELATAN,7318,TANA TORAJA,15.03,286451,43054,7318,-3.0024,119.79655
2473,2022,SULAWESI SELATAN,7322,LUWU UTARA,9.05,329892,29855,7322,-2.6,120.25
2474,2022,SULAWESI SELATAN,7325,LUWU TIMUR,8.77,304297,26687,7325,-2.50957,120.3978
2475,2022,SULAWESI SELATAN,7326,TORAJA UTARA,11.35,268877,30518,7326,-2.92738,119.79218
2476,2022,SULAWESI SELATAN,7371,KOTA MAKASSAR,6.35,1444879,91750,7371,-5.15,119.45
2477,2022,SULAWESI SELATAN,7372,KOTA PARE PARE,6.71,155912,10462,7372,-4.03333,119.65
2478,2022,SULAWESI SELATAN,7373,KOTA PALOPO,5.62,189841,10669,7373,-2.97841,120.11078
2479,2022,SULAWESI TENGGARA,7401,BUTON,20.76,118413,24583,7401,-5.31667,122.58333
2480,2022,SULAWESI TENGGARA,7402,MUNA,22.55,221370,49919,7402,-4.96667,122.66667
2481,2022,SULAWESI TENGGARA,7403,KONAWE,14.57,264928,38600,7403,-3.91717,122.08823
2482,2022,SULAWESI TENGGARA,7404,KOLAKA,13.86,243041,33685,7404,-4.08333,121.66667
2483,2022,SULAWESI TENGGARA,7405,KONAWE SELATAN,17.76,318352,56539,7405,-4.19191,122.44854
2484,2022,SULAWESI TENGGARA,7406,BOMBANA,16.4,155512,25504,7406,-4.6257,121.81641
2485,2022,SULAWESI TENGGARA,7407,WAKATOBI,20.75,114617,23783,7407,-5.31934,123.5948
2486,2022,SULAWESI TENGGARA,7408,KOLAKA UTARA,11.6,142767,16561,7408,-3.10452,121.12427
2487,2022,SULAWESI TENGGARA,7409,BUTON UTARA,16.66,68092,11344,7409,-5.01457,122.93015
2488,2022,SULAWESI TENGGARA,7410,KONAWE UTARA,9.01,70683,6369,7410,-3.41552,121.99081
2489,2022,SULAWESI TENGGARA,7411,KOLAKA TIMUR,17.3,123982,21449,7411,-4.01807,121.86172
2490,2022,SULAWESI TENGGARA,7412,KONAWE KEPULAUAN,19.74,38311,7563,7412,-4.11656,123.10181
2491,2022,SULAWESI TENGGARA,7413,MUNA BARAT,20.0,87594,17519,7413,-4.83333,122.48333
2492,2022,SULAWESI TENGGARA,7414,BUTON TENGAH,15.78,117630,18562,7414,-5.31667,122.33333
2493,2022,SULAWESI TENGGARA,7415,BUTON SELATAN,14.08,97945,13791,7415,-5.56667,122.7
2494,2022,SULAWESI TENGGARA,7471,KOTA KENDARI,15.51,357649,55471,7471,-3.98333,122.5
2495,2022,SULAWESI TENGGARA,7472,KOTA BAU BAU,24.6,163721,40275,7472,-5.477,122.6166
2496,2022,GORONTALO,7501,BOALEMO,19.09,149383,28517,7501,0.62689,122.3568
2497,2022,GORONTALO,7502,GORONTALO,19.01,401063,76242,7502,0.5728,122.2337
2498,2022,GORONTALO,7503,PAHUWATO,20.02,149922,30014,7503,0.7098,121.59582
2499,2022,GORONTALO,7504,BONE BOLANGO,17.59,166464,29281,7504,0.50296,123.27501
2500,2022,GORONTALO,7505,GORONTALO UTARA,22.84,128647,29383,7505,0.77,122.31667
2501,2022,GORONTALO,7571,GORONTALO,15.17,202938,30786,7571,0.53333,123.1
2502,2022,SULAWESI BARAT,7601,MAJENE,9.25,178853,16544,7601,-3.15,118.86667
2503,2022,SULAWESI BARAT,7602,POLEWALI MANDAR,10.4,489394,50897,7602,-3.3,119.16667
2504,2022,SULAWESI BARAT,7603,MAMASA,17.58,167796,29499,7603,-2.96492,119.30631
2505,2022,SULAWESI BARAT,7604,MAMUJU,9.04,287620,26001,7604,-2.5,119.41667
2506,2022,SULAWESI BARAT,7605,MAMUJU UTARA,5.19,195416,10142,7605,-1.51639,119.42139
2507,2022,SULAWESI BARAT,7606,MAMUJU TENGAH,6.98,139813,9759,7606,-2.8212,119.2662
2508,2022,MALUKU,8101,MALUKU TENGGARA BARAT,35.03,126799,44418,8101,-7.61186,131.38
2509,2022,MALUKU,8102,MALUKU TENGGARA,28.78,123701,35601,8102,-5.75,132.73334
2510,2022,MALUKU,8103,MALUKU TENGAH,36.9,431342,159165,8103,-3.29167,128.9675
2511,2022,MALUKU,8104,BURU,34.38,138599,47650,8104,-3.32767,126.68413
2512,2022,MALUKU,8105,KEPULAUAN ARU,33.74,105572,35620,8105,-6.17059,134.46991
2513,2022,MALUKU,8106,SERAM BAGIAN BARAT,37.77,218852,82660,8106,-3.1027,128.42996
2514,2022,MALUKU,8107,SERAM BAGIAN TIMUR,30.54,142507,43522,8107,-3.39851,130.39166
2515,2022,MALUKU,8108,MALUKU BARAT DAYA,27.22,84415,22978,8108,-7.8296,126.17386
2516,2022,MALUKU,8109,BURU SELATAN,29.96,78038,23380,8109,-3.52187,126.59271
2517,2022,MALUKU,8171,KOTA AMBON,24.13,354836,85622,8171,-3.7,128.18333
2518,2022,MALUKU,8172,KOTA TUAL,35.29,90405,31904,8172,-5.64301,132.74934
2519,2022,MALUKU UTARA,8201,HALMAHERA BARAT,38.0,135085,51332,8201,1.41709,127.55264
2520,2022,MALUKU UTARA,8202,HALMAHERA TENGAH,25.51,59199,15102,8202,0.48056,128.25
2521,2022,MALUKU UTARA,8203,KEPULAUAN SULA,42.37,106625,45177,8203,-1.8646,125.69046
2522,2022,MALUKU UTARA,8204,HALMAHERA SELATAN,30.67,256520,78675,8204,-0.3955,127.90833
2523,2022,MALUKU UTARA,8205,HALMAHERA UTARA,28.38,202586,57494,8205,1.73194,128.00778
2524,2022,MALUKU UTARA,8206,HALMAHERA TIMUR,31.48,94879,29868,8206,1.33517,128.48627
2525,2022,MALUKU UTARA,8207,PULAU MOROTAI,26.8,76977,20630,8207,2.19924,128.40546
2526,2022,MALUKU UTARA,8208,PULAU TALIABU,38.62,59645,23035,8208,-1.84578,124.78992
2527,2022,MALUKU UTARA,8271,KOTA TERNATE,24.6,209582,51557,8271,0.89618,127.31016
2528,2022,MALUKU UTARA,8272,KOTA TIDORE KEPULAUAN,30.02,117376,35236,8272,0.60962,127.56981
2529,2022,PAPUA BARAT,9101,FAK FAK,20.23,87588,17719,9101,-2.92641,132.29608
2530,2022,PAPUA BARAT,9102,KAIMANA,29.24,64334,18811,9102,-3.66093,133.77451
2531,2022,PAPUA BARAT,9103,TELUK WONDAMA,32.26,43494,14031,9103,-2.7,134.5
2532,2022,PAPUA BARAT,9104,TELUK BINTUNI,27.69,89105,24673,9104,-1.88037,133.33105
2533,2022,PAPUA BARAT,9105,MANOKWARI,28.7,198669,57018,9105,-0.9,133.75
2534,2022,PAPUA BARAT,9106,SORONG SELATAN,40.87,54263,22177,9106,-1.50495,132.28638
2535,2022,PAPUA BARAT,9107,SORONG,28.93,120875,34969,9107,-1.16667,131.5
2536,2022,PAPUA BARAT,9108,RAJA AMPAT,29.02,66913,19418,9108,-0.5,130.0
2537,2022,PAPUA BARAT,9109,TAMBRAUW,41.74,29838,12454,9109,-0.60515,132.48962
2538,2022,PAPUA BARAT,9110,MAYBRAT,19.49,45060,8782,9110,-1.2155,132.35092
2539,2022,PAPUA BARAT,9111,MANOKWARI SELATAN,30.42,37282,11341,9111,-1.0798,133.96729
2540,2022,PAPUA BARAT,9112,PEGUNUNGAN ARFAK,54.83,39848,21849,9112,-0.93523,133.89587
2541,2022,PAPUA BARAT,9171,SORONG,28.1,291153,81814,9171,-0.86507,131.25153
2542,2022,PAPUA,9401,MERAUKE,24.37,234901,57245,9401,-7.66667,139.66667
2543,2022,PAPUA,9402,JAYAWIJAYA,30.4,275174,83653,9402,-4.08333,139.08333
2544,2022,PAPUA,9403,JAYAPURA,27.04,169967,45959,9403,-3.0,139.95
2545,2022,PAPUA,9404,NABIRE,28.68,172095,49357,9404,-3.54016,135.55511
2546,2022,PAPUA,9408,KEPULAUAN YAPEN,37.79,115447,43627,9408,-1.78773,136.27716
2547,2022,PAPUA,9409,BIAK NUMFOR,44.3,137656,60982,9409,-1.03333,136.0
2548,2022,PAPUA,9410,PANIAI,70.28,228436,160545,9410,-3.9,136.60001
2549,2022,PAPUA,9411,PUNCAK JAYA,28.11,230005,64654,9411,-3.67241,137.43896
2550,2022,PAPUA,9412,MIMIKA,31.44,319723,100521,9412,-4.54357,136.56555
2551,2022,PAPUA,9413,BOVEN DIGOEL,38.47,66487,25578,9413,-5.70519,140.36349
2552,2022,PAPUA,9414,MAPPI,39.54,111413,44053,9414,-6.49971,139.34441
2553,2022,PAPUA,9415,ASMAT,33.4,113882,38037,9415,-5.3795,138.46344
2554,2022,PAPUA,9416,YAHUKIMO,48.9,361649,176846,9416,-4.60403,139.58405
2555,2022,PAPUA,9417,PEGUNUNGAN BINTANG,17.85,80489,14367,9417,-4.52167,140.29541
2556,2022,PAPUA,9418,TOLIKARA,40.25,241937,97380,9418,-3.42661,137.41699
