No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish
366,2018,KALIMANTAN UTARA,6501,MALINAU,10.90,87032,9486
367,2018,KALIMANTAN UTARA,6502,BULUNGAN,13.61,138878,18901
368,2018,KALIMANTAN UTARA,6503,TANA TIDUNG,11.27,26892,3031
369,2018,KALIMANTAN UTARA,6504,NUNUKAN,14.77,201580,29773
370,2018,KALIMANTAN UTARA,6571,KOTA TARAKAN,7.10,262025,18604
371,2018,SULAWESI UTARA,7101,BOLAANG MONGONDOW,3.38,244185,8253
372,2018,SULAWESI UTARA,7102,MINAHASA,3.17,338364,10726
373,2018,SULAWESI UTARA,7103,KEPULAUAN SANGIHE,3.82,130833,4998
374,2018,SULAWESI UTARA,7104,KEPULAUAN TALAUD,4.47,91599,4094
375,2018,SULAWESI UTARA,7105,MINAHASA SELATAN,5.68,209501,11900
376,2018,SULAWESI UTARA,7106,MINAHASA UTARA,2.92,202317,5908
377,2018,SULAWESI UTARA,7107,BOLAANG MONGONDOW UTARA,5.34,79366,4238
378,2018,SULAWESI UTARA,7108,KEPULAUAN SIAU TAGULANDANG BIARO,3.73,66225,2470
379,2018,SULAWESI UTARA,7109,MINAHASA TENGGARA,4.18,106303,4443
380,2018,SULAWESI UTARA,7110,BOLAANG MONGONDOW SELATAN,4.95,65127,3224
381,2018,SULAWESI UTARA,7111,BOLAANG MONGONDOW TIMUR,2.96,71477,2116
382,2018,SULAWESI UTARA,7171,KOTA MANADO,1.38,431880,5960
383,2018,SULAWESI UTARA,7172,KOTA BITUNG,1.88,215711,4055
384,2018,SULAWESI UTARA,7173,KOTA TOMOHON,1.72,105306,1811
385,2018,SULAWESI UTARA,7174,KOTA KOTAMOBAGU,2.70,126198,3407
386,2018,SULAWESI TENGAH,7201,BANGGAI KEPULAUAN,10.51,117633,12363
387,2018,SULAWESI TENGAH,7202,BANGGAI,6.33,371322,23505
388,2018,SULAWESI TENGAH,7203,MOROWALI,2.75,119292,3281
389,2018,SULAWESI TENGAH,7204,POSO,5.52,251185,13865
390,2018,SULAWESI TENGAH,7205,DONGGALA,9.31,301591,28078
391,2018,SULAWESI TENGAH,7206,TOLITOLI,7.47,233409,17436
392,2018,SULAWESI TENGAH,7207,BUOL,6.80,158790,10798
393,2018,SULAWESI TENGAH,7208,PARIGI MOUTONG,7.81,482794,37706
394,2018,SULAWESI TENGAH,7209,TOJO UNA UNA,5.91,152476,9011
395,2018,SULAWESI TENGAH,7210,SIGI,7.05,237011,16709
396,2018,SULAWESI TENGAH,7211,BANGGAI LAUT,7.28,73697,5365
397,2018,SULAWESI TENGAH,7212,MOROWALI UTARA,6.09,125624,7651
398,2018,SULAWESI TENGAH,7271,KOTA PALU,5.72,385619,22057
399,2018,SULAWESI SELATAN,7301,KEPULAUAN SELAYAR,6.34,134280,8513
400,2018,SULAWESI SELATAN,7302,BULUKUMBA,7.75,418326,32420
401,2018,SULAWESI SELATAN,7303,BANTAENG,8.08,186612,15078
402,2018,SULAWESI SELATAN,7304,JENEPONTO,9.08,361793,32851
403,2018,SULAWESI SELATAN,7305,TAKALAR,6.12,295892,18109
404,2018,SULAWESI SELATAN,7306,GOWA,6.02,760607,45789
405,2018,SULAWESI SELATAN,7307,SINJAI,7.89,242672,19147
406,2018,SULAWESI SELATAN,7308,MAROS,4.52,349822,15812
407,2018,SULAWESI SELATAN,7309,PANGKAJENE KEPULAUAN,4.42,332674,14704
408,2018,SULAWESI SELATAN,7310,BARRU,7.86,173623,13647
409,2018,SULAWESI SELATAN,7311,BONE,11.06,754894,83491
410,2018,SULAWESI SELATAN,7312,SOPPENG,9.79,226770,22201
411,2018,SULAWESI SELATAN,7313,WAJO,7.63,396810,30277
412,2018,SULAWESI SELATAN,7314,SIDENRENG RAPPANG,5.90,299123,17648
413,2018,SULAWESI SELATAN,7315,PINRANG,6.46,374583,24198
414,2018,SULAWESI SELATAN,7316,ENREKANG,8.10,204827,16591
415,2018,SULAWESI SELATAN,7317,LUWU,5.42,359209,19469
416,2018,SULAWESI SELATAN,7318,TANA TORAJA,6.61,232821,15389
417,2018,SULAWESI SELATAN,7322,LUWU UTARA,6.21,310470,19280
418,2018,SULAWESI SELATAN,7325,LUWU TIMUR,5.30,293822,15573
419,2018,SULAWESI SELATAN,7326,TORAJA UTARA,6.23,229798,14316
420,2018,SULAWESI SELATAN,7371,KOTA MAKASSAR,2.57,1508154,38760
421,2018,SULAWESI SELATAN,7372,KOTA PARE PARE,4.40,143710,6323
422,2018,SULAWESI SELATAN,7373,KOTA PALOPO,2.55,180678,4607
423,2018,SULAWESI TENGGARA,7401,BUTON,8.49,101475,8615
424,2018,SULAWESI TENGGARA,7402,MUNA,8.70,220149,19153
425,2018,SULAWESI TENGGARA,7403,KONAWE,5.42,249010,13496
426,2018,SULAWESI TENGGARA,7404,KOLAKA,5.21,198891,10362
427,2018,SULAWESI TENGGARA,7405,KONAWE SELATAN,7.63,309298,23599
428,2018,SULAWESI TENGGARA,7406,BOMBANA,8.01,180035,14421
429,2018,SULAWESI TENGGARA,7407,WAKATOBI,8.27,95737,7917
430,2018,SULAWESI TENGGARA,7408,KOLAKA UTARA,7.16,147863,10587
431,2018,SULAWESI TENGGARA,7409,BUTON UTARA,7.20,63070,4541
432,2018,SULAWESI TENGGARA,7410,KONAWE UTARA,6.70,62403,4181
433,2018,SULAWESI TENGGARA,7411,KOLAKA TIMUR,7.10,188796,13405
434,2018,SULAWESI TENGGARA,7412,KONAWE KEPULAUAN,6.47,33680,2179
435,2018,SULAWESI TENGGARA,7413,MUNA BARAT,13.11,80647,10573
436,2018,SULAWESI TENGGARA,7414,BUTON TENGAH,11.30,92335,10434
437,2018,SULAWESI TENGGARA,7415,BUTON SELATAN,7.90,79579,6287
438,2018,SULAWESI TENGGARA,7471,KOTA KENDARI,3.76,381628,14349
439,2018,SULAWESI TENGGARA,7472,KOTA BAU BAU,7.77,167519,13016
440,2018,GORONTALO,7501,BOALEMO,14.11,162577,22940
441,2018,GORONTALO,7502,GORONTALO,13.43,377048,50638
442,2018,GORONTALO,7503,PAHUWATO,10.57,157551,16653
443,2018,GORONTALO,7504,BONE BOLANGO,8.08,159194,12863
444,2018,GORONTALO,7505,GORONTALO UTARA,16.47,114036,18782
445,2018,GORONTALO,7571,GORONTALO,7.25,215086,15594
446,2018,SULAWESI BARAT,7601,MAJENE,9.63,171272,16493
447,2018,SULAWESI BARAT,7602,POLEWALI MANDAR,11.44,437662,50069
448,2018,SULAWESI BARAT,7603,MAMASA,14.41,159201,22941
449,2018,SULAWESI BARAT,7604,MAMUJU,10.21,286389,29240
450,2018,SULAWESI BARAT,7605,MAMUJU UTARA,5.61,170203,9548
451,2018,SULAWESI BARAT,7606,MAMUJU TENGAH,8.32,130827,10885
452,2018,MALUKU,8101,MALUKU TENGGARA BARAT,40.28,112429,45286
453,2018,MALUKU,8102,MALUKU TENGGARA,35.40,99284,35147
454,2018,MALUKU,8103,MALUKU TENGAH,37.73,371479,140159
455,2018,MALUKU,8104,BURU,31.38,135687,42579
456,2018,MALUKU,8105,KEPULAUAN ARU,36.57,93780,34295
457,2018,MALUKU,8106,SERAM BAGIAN BARAT,47.40,170494,80814
458,2018,MALUKU,8107,SERAM BAGIAN TIMUR,41.60,111573,46414
459,2018,MALUKU,8108,MALUKU BARAT DAYA,44.64,72673,32441
460,2018,MALUKU,8109,BURU SELATAN,48.47,61330,29727
461,2018,MALUKU,8171,KOTA AMBON,19.85,444797,88292
462,2018,MALUKU,8172,KOTA TUAL,25.76,71732,18478
463,2018,MALUKU UTARA,8201,HALMAHERA BARAT,36.58,116513,42620
464,2018,MALUKU UTARA,8202,HALMAHERA TENGAH,27.86,54190,15097
465,2018,MALUKU UTARA,8203,KEPULAUAN SULA,38.41,100967,38781
466,2018,MALUKU UTARA,8204,HALMAHERA SELATAN,27.74,231217,64140
467,2018,MALUKU UTARA,8205,HALMAHERA UTARA,35.80,190531,68210
468,2018,MALUKU UTARA,8206,HALMAHERA TIMUR,34.69,92618,32129
469,2018,MALUKU UTARA,8207,PULAU MOROTAI,33.78,65573,22151
470,2018,MALUKU UTARA,8208,PULAU TALIABU,41.77,52503,21931
471,2018,MALUKU UTARA,8271,KOTA TERNATE,17.99,228105,41036
472,2018,MALUKU UTARA,8272,KOTA TIDORE KEPULAUAN,30.02,100415,30145
473,2018,PAPUA BARAT,9101,FAK FAK,24.46,77381,18927
474,2018,PAPUA BARAT,9102,KAIMANA,27.84,58404,16260
475,2018,PAPUA BARAT,9103,TELUK WONDAMA,18.76,31769,5960
476,2018,PAPUA BARAT,9104,TELUK BINTUNI,14.38,63091,9072
477,2018,PAPUA BARAT,9105,MANOKWARI,22.17,170897,37888
478,2018,PAPUA BARAT,9106,SORONG SELATAN,20.41,46021,9393
479,2018,PAPUA BARAT,9107,SORONG,21.59,86994,18782
480,2018,PAPUA BARAT,9108,RAJA AMPAT,18.56,47885,8887
481,2018,PAPUA BARAT,9109,TAMBRAUW,37.01,13804,5109
482,2018,PAPUA BARAT,9110,MAYBRAT,20.05,40102,8040
483,2018,PAPUA BARAT,9111,MANOKWARI SELATAN,20.49,23617,4839
484,2018,PAPUA BARAT,9112,PEGUNUNGAN ARFAK,48.41,30409,14721
485,2018,PAPUA BARAT,9171,SORONG,15.96,247084,39435
486,2018,PAPUA,9401,MERAUKE,33.62,225714,75885
487,2018,PAPUA,9402,JAYAWIJAYA,40.75,214994,87610
488,2018,PAPUA,9403,JAYAPURA,33.03,128587,42472
489,2018,PAPUA,9404,NABIRE,34.95,147921,51698
490,2018,PAPUA,9408,KEPULAUAN YAPEN,37.13,97412,36169
491,2018,PAPUA,9409,BIAK NUMFOR,41.61,148404,61751
492,2018,PAPUA,9410,PANIAI,30.86,173392,53509
493,2018,PAPUA,9411,PUNCAK JAYA,21.06,126113,26559
494,2018,PAPUA,9412,MIMIKA,20.43,215493,44025
495,2018,PAPUA,9413,BOVEN DIGOEL,32.02,67717,21683
496,2018,PAPUA,9414,MAPPI,40.61,99599,40447
497,2018,PAPUA,9415,ASMAT,53.96,95606,51589
498,2018,PAPUA,9416,YAHUKIMO,61.74,189092,116745
499,2018,PAPUA,9417,PEGUNUNGAN BINTANG,37.18,74396,27660
500,2018,PAPUA,9418,TOLIKARA,65.47,137695,90149
501,2018,PAPUA,9419,SARMI,40.18,39406,15833
502,2018,PAPUA,9420,KEEROM,50.74,55799,28312
503,2018,PAPUA,9426,WAROPEN,12.18,30612,3729
504,2018,PAPUA,9427,SUPIORI,51.61,20018,10331
505,2018,PAPUA,9428,MAMBERAMO RAYA,59.93,23307,13968
506,2018,PAPUA,9429,NDUGA,26.22,97517,25569
507,2018,PAPUA,9430,LANNY JAYA,35.19,177682,62526
508,2018,PAPUA,9431,MAMBERAMO TENGAH,46.60,48090,22410
509,2018,PAPUA,9432,YALIMO,43.59,61115,26640
510,2018,PAPUA,9433,PUNCAK,35.21,111182,39147
511,2018,PAPUA,9434,DOGIYAI,65.69,96590,63450
512,2018,PAPUA,9435,INTAN JAYA,34.30,48812,16743
513,2018,PAPUA,9436,DEIYAI,55.99,72486,40585
514,2018,PAPUA,9471,JAYAPURA,22.99,297775,68458
515,2019,ACEH,1101,SIMEULUE,13.08,93228,12194
516,2019,ACEH,1102,ACEH SINGKIL,8.35,124101,10362
517,2019,ACEH,1103,ACEH SELATAN,11.08,238081,26379
518,2019,ACEH,1104,ACEH TENGGARA,10.56,216495,22862
519,2019,ACEH,1105,ACEH TIMUR,10.42,436081,45440
520,2019,ACEH,1106,ACEH TENGAH,7.06,212494,15002
521,2019,ACEH,1107,ACEH BARAT,7.74,210113,16263
522,2019,ACEH,1108,ACEH BESAR,7.10,425216,30190
523,2019,ACEH,1109,PIDIE,9.31,444976,41427
524,2019,ACEH,1110,BIREUEN,9.31,471635,43909
525,2019,ACEH,1111,ACEH UTARA,13.46,619407,83372
526,2019,ACEH,1112,ACEH BARAT DAYA,11.29,150393,16979
527,2019,ACEH,1113,GAYO LUES,5.88,94100,5533
528,2019,ACEH,1114,ACEH TAMIANG,13.66,295011,40299
529,2019,ACEH,1115,NAGAN RAYA,10.91,167294,18252
530,2019,ACEH,1116,ACEH JAYA,9.21,92892,8555
531,2019,ACEH,1117,BENER MERIAH,7.17,148175,10624
532,2019,ACEH,1118,PIDIE JAYA,6.61,161215,10656
533,2019,ACEH,1171,KOTA BANDA ACEH,3.75,270321,10137
534,2019,ACEH,1172,KOTA SABANG,4.80,34874,1674
535,2019,ACEH,1173,KOTA LANGSA,6.82,176811,12059
536,2019,ACEH,1174,KOTA LHOKSEUMAWE,5.67,207202,11748
537,2019,ACEH,1175,KOTA SUBULUSSALAM,8.15,81417,6635
538,2019,SUMATERA UTARA,1201,NIAS,4.61,138771,6397
539,2019,SUMATERA UTARA,1202,MANDAILING NATAL,5.38,447287,24064
540,2019,SUMATERA UTARA,1203,TAPANULI SELATAN,5.77,281931,16267
541,2019,SUMATERA UTARA,1204,TAPANULI TENGAH,6.06,376667,22826
542,2019,SUMATERA UTARA,1205,TAPANULI UTARA,5.98,301789,18047
543,2019,SUMATERA UTARA,1206,TOBA SAMOSIR,3.72,183712,6834
544,2019,SUMATERA UTARA,1207,LABUHANBATU,3.89,494178,19224
545,2019,SUMATERA UTARA,1208,ASAHAN,4.62,729795,33717
546,2019,SUMATERA UTARA,1209,SIMALUNGUN,6.12,867922,53117
547,2019,SUMATERA UTARA,1210,DAIRI,4.01,284304,11401
548,2019,SUMATERA UTARA,1211,KARO,3.03,415878,12601
549,2019,SUMATERA UTARA,1212,DELI SERDANG,4.47,2195709,98148
550,2019,SUMATERA UTARA,1213,LANGKAT,7.31,1041775,76154
551,2019,SUMATERA UTARA,1214,NIAS SELATAN,6.86,319902,21945
552,2019,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,5.41,190186,10289
553,2019,SUMATERA UTARA,1216,PAKPAK BHARAT,4.01,48935,1962
554,2019,SUMATERA UTARA,1217,SAMOSIR,4.81,126188,6070
555,2019,SUMATERA UTARA,1218,SERDANG BEDAGAI,5.30,616396,32669
556,2019,SUMATERA UTARA,1219,BATU BARA,5.57,416493,23199
557,2019,SUMATERA UTARA,1220,PADANG LAWAS UTARA,4.34,272713,11836
558,2019,SUMATERA UTARA,1221,PADANG LAWAS,3.52,281239,9900
559,2019,SUMATERA UTARA,1222,LABUHANBATU SELATAN,3.79,338982,12847
560,2019,SUMATERA UTARA,1223,LABUHANBATU UTARA,4.40,363816,16008
561,2019,SUMATERA UTARA,1224,NIAS UTARA,6.80,137967,9382
562,2019,SUMATERA UTARA,1225,NIAS BARAT,5.80,86702,5029
563,2019,SUMATERA UTARA,1271,KOTA SIBOLGA,3.58,87626,3137
564,2019,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,4.14,175223,7254
565,2019,SUMATERA UTARA,1273,KOTA PEMATANGSIANTAR,5.47,255317,13966
566,2019,SUMATERA UTARA,1274,KOTA TEBING TINGGI,5.70,164402,9371
567,2019,SUMATERA UTARA,1275,KOTA MEDAN,3.29,2279894,75009
568,2019,SUMATERA UTARA,1276,KOTA BINJAI,5.96,276597,16485
569,2019,SUMATERA UTARA,1277,KOTA PADANG SIDEMPUAN,3.72,221827,8252
570,2019,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,3.58,142426,5099
571,2019,SUMATERA BARAT,1301,KEPULAUAN MENTAWAI,8.15,92021,7500
572,2019,SUMATERA BARAT,1302,PESISIR SELATAN,4.85,463923,22500
573,2019,SUMATERA BARAT,1303,SOLOK,5.04,373414,18820
574,2019,SUMATERA BARAT,1304,SIJUNJUNG,5.80,237376,13768
575,2019,SUMATERA BARAT,1305,TANAH DATAR,6.31,348219,21973
576,2019,SUMATERA BARAT,1306,PADANG PARIAMAN,4.81,415613,19991
577,2019,SUMATERA BARAT,1307,AGAM,5.49,491282,26971
578,2019,SUMATERA BARAT,1308,LIMA PULUH KOTA,5.30,382817,20289
579,2019,SUMATERA BARAT,1309,PASAMAN,6.14,281211,17266
580,2019,SUMATERA BARAT,1310,SOLOK SELATAN,5.79,171075,9905
581,2019,SUMATERA BARAT,1311,DHARMASRAYA,4.47,247579,11067
582,2019,SUMATERA BARAT,1312,PASAMAN BARAT,5.15,443722,22852
583,2019,SUMATERA BARAT,1371,KOTA PADANG,3.51,950871,33376
584,2019,SUMATERA BARAT,1372,KOTA SOLOK,3.84,71010,2727
585,2019,SUMATERA BARAT,1373,KOTA SAWAHLUNTO,4.65,62524,2907
586,2019,SUMATERA BARAT,1374,KOTA PADANG PANJANG,3.58,53693,1922
587,2019,SUMATERA BARAT,1375,KOTA BUKITTINGGI,3.00,130773,3923
588,2019,SUMATERA BARAT,1376,KOTA PAYAKUMBUH,3.22,135573,4365
589,2019,SUMATERA BARAT,1377,KOTA PARIAMAN,3.30,88501,2921
590,2019,RIAU,1401,KUANTAN SINGINGI,9.56,327316,31291
591,2019,RIAU,1402,INDRAGIRI HULU,8.07,441789,35652
592,2019,RIAU,1403,INDRAGIRI HILIR,11.53,740598,85391
593,2019,RIAU,1404,PELALAWAN,5.56,483622,26889
594,2019,RIAU,1405,SIAK,7.40,489996,36260
595,2019,RIAU,1406,KAMPAR,7.99,871117,69602
596,2019,RIAU,1407,ROKAN HULU,6.98,692120,48310
597,2019,RIAU,1408,BENGKALIS,10.07,573003,57701
598,2019,RIAU,1409,ROKAN HILIR,8.60,714497,61447
599,2019,RIAU,1410,KEPULAUAN MERANTI,9.74,185516,18069
600,2019,RIAU,1471,KOTA PEKANBARU,7.42,1143359,84837
601,2019,RIAU,1473,D U M A I,8.32,308812,25693
602,2019,JAMBI,1501,KERINCI,12.98,238682,30981
603,2019,JAMBI,1502,MERANGIN,9.39,388928,36520
604,2019,JAMBI,1503,SAROLANGUN,8.80,301908,26568
605,2019,JAMBI,1504,BATANGHARI,9.70,272879,26469
606,2019,JAMBI,1505,MUARO JAMBI,9.48,443364,42031
607,2019,JAMBI,1506,TANJUNG JABUNG TIMUR,10.82,219985,23802
608,2019,JAMBI,1507,TANJUNG JABUNG BARAT,10.65,333932,35564
609,2019,JAMBI,1508,TEBO,9.63,354485,34137
610,2019,JAMBI,1509,BUNGO,7.46,374770,27958
611,2019,JAMBI,1571,KOTA JAMBI,5.54,604736,33502
612,2019,JAMBI,1572,KOTA SUNGAI PENUH,7.03,90910,6391
613,2019,SUMATERA SELATAN,1601,OGAN KOMERING ULU,9.84,367865,36198
614,2019,SUMATERA SELATAN,1602,OGAN KOMERING ILIR,8.62,829800,71529
615,2019,SUMATERA SELATAN,1603,MUARA ENIM,7.74,636815,49289
616,2019,SUMATERA SELATAN,1604,LAHAT,9.73,409382,39833
617,2019,SUMATERA SELATAN,1605,MUSI RAWAS,8.33,403819,33638
618,2019,SUMATERA SELATAN,1606,MUSI BANYUASIN,7.98,647075,51637
619,2019,SUMATERA SELATAN,1607,BANYUASIN,9.69,854628,82813
620,2019,SUMATERA SELATAN,1608,OGAN KOMERING ULUSELATAN,12.09,361085,43655
621,2019,SUMATERA SELATAN,1609,OGAN KOMERING ULUTIMUR,8.33,676797,56377
622,2019,SUMATERA SELATAN,1610,OGAN ILIR,9.82,430095,42235
623,2019,SUMATERA SELATAN,1611,EMPAT LAWANG,13.67,250209,34204
624,2019,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANGILIR,9.02,189764,17117
625,2019,SUMATERA SELATAN,1613,MUSI RAWAS UTARA,7.51,192199,14434
626,2019,SUMATERA SELATAN,1671,KOTA PALEMBANG,8.00,1662893,133031
627,2019,SUMATERA SELATAN,1672,KOTA PRABUMULIH,11.19,186834,20907
628,2019,SUMATERA SELATAN,1673,KOTA PAGAR ALAM,13.21,139194,18388
629,2019,SUMATERA SELATAN,1674,KOTA LUBUK LINGGAU,9.11,232229,21156
630,2019,BENGKULU,1701,BENGKULU SELATAN,8.04,158409,12736
631,2019,BENGKULU,1702,REJANG LEBONG,10.27,259945,26696
632,2019,BENGKULU,1703,BENGKULU UTARA,6.77,304386,20607
633,2019,BENGKULU,1704,KAUR,7.51,119951,9008
634,2019,BENGKULU,1705,SELUMA,9.73,191907,18673
635,2019,BENGKULU,1706,MUKO MUKO,4.78,189668,9066
636,2019,BENGKULU,1707,LEBONG,9.37,114789,10756
637,2019,BENGKULU,1708,KEPAHIANG,11.23,136097,15284
638,2019,BENGKULU,1709,BENGKULU TENGAH,6.07,113147,6868
639,2019,BENGKULU,1771,KOTA BENGKULU,5.58,376480,21008
640,2019,LAMPUNG,1801,LAMPUNG BARAT,8.95,302828,27103
641,2019,LAMPUNG,1802,TANGGAMUS,11.79,598299,70539
642,2019,LAMPUNG,1803,LAMPUNG SELATAN,10.43,1011286,105477
643,2019,LAMPUNG,1804,LAMPUNG TIMUR,12.07,1044320,126049
644,2019,LAMPUNG,1805,LAMPUNG TENGAH,10.96,1281310,140432
645,2019,LAMPUNG,1806,LAMPUNG UTARA,11.71,616897,72239
646,2019,LAMPUNG,1807,WAY KANAN,10.62,450109,47802
647,2019,LAMPUNG,1808,TULANGBAWANG,10.55,450902,47570
648,2019,LAMPUNG,1809,PESAWARAN,10.14,444380,45060
649,2019,LAMPUNG,1810,PRINGSEWU,11.82,400187,47302
650,2019,LAMPUNG,1811,MESUJI,9.07,200198,18158
651,2019,LAMPUNG,1812,TULANG BAWANG BARAT,13.90,273215,37977
652,2019,LAMPUNG,1813,PESISIR BARAT,7.88,154895,12206
653,2019,LAMPUNG,1871,KOTA BANDAR LAMPUNG,7.22,1051500,75918
654,2019,LAMPUNG,1872,KOTA METRO,9.01,167411,15084
655,2019,KEPULAUAN BANGKA BELITUNG,1901,BANGKA,8.02,337337,27054
656,2019,KEPULAUAN BANGKA BELITUNG,1902,BELITUNG,6.86,189824,13022
657,2019,KEPULAUAN BANGKA BELITUNG,1903,BANGKA BARAT,8.41,213163,17927
658,2019,KEPULAUAN BANGKA BELITUNG,1904,BANGKA TENGAH,7.60,196196,14911
659,2019,KEPULAUAN BANGKA BELITUNG,1905,BANGKA SELATAN,8.69,209973,18247
660,2019,KEPULAUAN BANGKA BELITUNG,1906,BELITUNG TIMUR,7.43,129572,9627
661,2019,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKAL PINANG,7.47,212727,15891
662,2019,KEPULAUAN RIAU,2101,KARIMUN,5.12,232797,11919
663,2019,KEPULAUAN RIAU,2102,BINTAN,6.72,159403,10712
664,2019,KEPULAUAN RIAU,2103,NATUNA,8.55,77771,6649
665,2019,KEPULAUAN RIAU,2104,LINGGA,9.65,89781,8664
666,2019,KEPULAUAN RIAU,2105,KEPULAUAN ANAMBAS,4.66,42309,1972
667,2019,KEPULAUAN RIAU,2171,KOTA BATAM,3.04,1376009,41831
668,2019,KEPULAUAN RIAU,2172,KOTA TANJUNG PINANG,4.24,211583,8971
669,2019,DKI JAKARTA,3101,KEPULAUAN SERIBU,1.99,24295,483
670,2019,DKI JAKARTA,3171,KOTA JAKARTA SELATAN,1.27,2264699,28762
671,2019,DKI JAKARTA,3172,KOTA JAKARTA TIMUR,1.50,2937859,44068
672,2019,DKI JAKARTA,3173,KOTA JAKARTA PUSAT,1.58,928109,14664
673,2019,DKI JAKARTA,3174,KOTA JAKARTA BARAT,1.42,2589933,36777
674,2019,DKI JAKARTA,3175,KOTA JAKARTA UTARA,1.38,1812915,25018
675,2019,JAWA BARAT,3201,BOGOR,3.54,5965410,211176
676,2019,JAWA BARAT,3202,SUKABUMI,4.19,2466272,103337
677,2019,JAWA BARAT,3203,CIANJUR,6.02,2263072,136237
678,2019,JAWA BARAT,3204,BANDUNG,3.77,3775279,142328
679,2019,JAWA BARAT,3205,GARUT,4.42,2622425,115911
680,2019,JAWA BARAT,3206,TASIKMALAYA,4.96,1754128,87005
681,2019,JAWA BARAT,3207,CIAMIS,5.15,1195176,61552
682,2019,JAWA BARAT,3208,KUNINGAN,6.36,1080804,68739
683,2019,JAWA BARAT,3209,CIREBON,5.77,2192903,126531
684,2019,JAWA BARAT,3210,MAJALENGKA,5.13,1205034,61818
685,2019,JAWA BARAT,3211,SUMEDANG,4.90,1152400,56468
686,2019,JAWA BARAT,3212,INDRAMAYU,4.11,1728469,71040
687,2019,JAWA BARAT,3213,SUBANG,4.18,1595825,66705
688,2019,JAWA BARAT,3214,PURWAKARTA,3.73,962893,35916
689,2019,JAWA BARAT,3215,KARAWANG,3.42,2353915,80504
690,2019,JAWA BARAT,3216,BEKASI,2.04,3763886,76783
691,2019,JAWA BARAT,3217,BANDUNG BARAT,4.20,1699896,71396
692,2019,JAWA BARAT,3218,PANGANDARAN,4.10,399284,16371
693,2019,JAWA BARAT,3271,BOGOR,1.93,1112081,21463
694,2019,JAWA BARAT,3272,SUKABUMI,2.92,328680,9597
695,2019,JAWA BARAT,3273,BANDUNG,2.51,2507888,62948
696,2019,JAWA BARAT,3274,CIREBON,3.91,319312,12485
697,2019,JAWA BARAT,3275,BEKASI,1.26,3003923,37849
698,2019,JAWA BARAT,3276,KOTA DEPOK,1.12,2406826,26956
699,2019,JAWA BARAT,3277,KOTA CIMAHI,3.10,614304,19043
700,2019,JAWA BARAT,3278,TASIKMALAYA,3.03,663517,20105
701,2019,JAWA BARAT,3279,BANJAR,4.15,183110,7599
702,2019,JAWA TENGAH,3301,CILACAP,12.76,1727098,220378
703,2019,JAWA TENGAH,3302,BANYUMAS,9.67,1693006,163714
704,2019,JAWA TENGAH,3303,PURBALINGGA,10.25,933989,95734
705,2019,JAWA TENGAH,3304,BANJARNEGARA,11.69,923192,107921
706,2019,JAWA TENGAH,3305,KEBUMEN,12.59,1197982,150826
707,2019,JAWA TENGAH,3306,PURWOREJO,17.60,718316,126424
708,2019,JAWA TENGAH,3307,WONOSOBO,14.12,790504,111619
709,2019,JAWA TENGAH,3308,MAGELANG,14.54,1290591,187652
710,2019,JAWA TENGAH,3309,BOYOLALI,13.68,984807,134722
711,2019,JAWA TENGAH,3310,KLATEN,13.24,1174986,155568
712,2019,JAWA TENGAH,3311,SUKOHARJO,9.01,891912,80361
713,2019,JAWA TENGAH,3312,WONOGIRI,15.05,959492,144404
714,2019,JAWA TENGAH,3313,KARANGANYAR,9.86,886519,87411
715,2019,JAWA TENGAH,3314,SRAGEN,12.69,890518,113007
716,2019,JAWA TENGAH,3315,GROBOGAN,17.38,1377788,239460
717,2019,JAWA TENGAH,3316,BLORA,15.17,865013,131222
718,2019,JAWA TENGAH,3317,REMBANG,13.28,638188,84751
719,2019,JAWA TENGAH,3318,PATI,11.54,1259590,145357
720,2019,JAWA TENGAH,3319,KUDUS,9.99,871311,87044
721,2019,JAWA TENGAH,3320,JEPARA,13.86,1257912,174347
722,2019,JAWA TENGAH,3321,DEMAK,8.00,1162805,93024
723,2019,JAWA TENGAH,3322,SEMARANG,9.65,1053786,101690
724,2019,JAWA TENGAH,3323,TEMANGGUNG,17.06,772018,131706
725,2019,JAWA TENGAH,3324,KENDAL,11.18,971086,108567
726,2019,JAWA TENGAH,3325,BATANG,11.20,768583,86081
727,2019,JAWA TENGAH,3326,PEKALONGAN,8.89,897711,79807
728,2019,JAWA TENGAH,3327,PEMALANG,10.06,1302813,131063
729,2019,JAWA TENGAH,3328,TEGAL,10.03,1440698,144502
730,2019,JAWA TENGAH,3329,BREBES,11.54,1809096,208770
731,2019,JAWA TENGAH,3371,MAGELANG,10.48,122111,12797
732,2019,JAWA TENGAH,3372,KOTA SURAKARTA,6.35,519587,32994
733,2019,JAWA TENGAH,3373,KOTA SALATIGA,5.79,194084,11237
734,2019,JAWA TENGAH,3374,SEMARANG,5.70,1814110,103404
735,2019,JAWA TENGAH,3375,PEKALONGAN,8.19,307097,25151
